Product_Row_ID,Category_Row_ID,Location_Row_ID,Customer_Row_ID,Calender_Row_ID,Shipping_Row_ID,Date,Country,Segment,Sales,Category
7716,7716,7716,7716,7716,7716,03-11-2018,United States,Consumer,40.776,Technology
7717,7717,7717,7717,7717,7717,06-01-2016,United States,Corporate,29.6,Office Supplies
7719,7719,7719,7719,7719,7719,09-09-2018,United States,Corporate,159.96,Technology
7720,7720,7720,7720,7720,7720,05-01-2016,United States,Corporate,59.52,Office Supplies
7723,7723,7723,7723,7723,7723,16-04-2018,United States,Home Office,40.74,Office Supplies
7724,7724,7724,7724,7724,7724,10-09-2016,United States,Corporate,179.886,Furniture
7725,7725,7725,7725,7725,7725,25-09-2017,United States,Consumer,286.256,Office Supplies
7728,7728,7728,7728,7728,7728,16-03-2016,United States,Home Office,17.52,Office Supplies
7729,7729,7729,7729,7729,7729,26-11-2017,United States,Consumer,17.856,Office Supplies
7730,7730,7730,7730,7730,7730,26-09-2017,United States,Home Office,431.976,Technology
7731,7731,7731,7731,7731,7731,13-06-2018,United States,Home Office,291.136,Furniture
7732,7732,7732,7732,7732,7732,18-09-2018,United States,Home Office,114.848,Office Supplies
7733,7733,7733,7733,7733,7733,02-06-2018,United States,Consumer,10.688,Office Supplies
7734,7734,7734,7734,7734,7734,15-05-2017,United States,Consumer,15.232,Office Supplies
7735,7735,7735,7735,7735,7735,15-09-2018,United States,Consumer,12.42,Office Supplies
7736,7736,7736,7736,7736,7736,22-08-2017,United States,Corporate,19.44,Office Supplies
7737,7737,7737,7737,7737,7737,30-05-2015,United States,Consumer,70.368,Office Supplies
7738,7738,7738,7738,7738,7738,18-12-2018,United States,Consumer,12.672,Office Supplies
7739,7739,7739,7739,7739,7739,30-07-2018,United States,Consumer,89.95,Technology
7740,7740,7740,7740,7740,7740,21-11-2015,United States,Home Office,6.58,Office Supplies
7742,7742,7742,7742,7742,7742,24-09-2016,United States,Consumer,35.12,Technology
7743,7743,7743,7743,7743,7743,20-08-2018,United States,Consumer,25.92,Office Supplies
7744,7744,7744,7744,7744,7744,17-06-2017,United States,Corporate,7.96,Office Supplies
7747,7747,7747,7747,7747,7747,19-12-2016,United States,Home Office,25.488,Technology
7748,7748,7748,7748,7748,7748,31-05-2016,United States,Home Office,7.56,Office Supplies
7749,7749,7749,7749,7749,7749,18-06-2016,United States,Consumer,60.84,Furniture
7754,7754,7754,7754,7754,7754,30-11-2016,United States,Corporate,17.088,Furniture
7755,7755,7755,7755,7755,7755,21-12-2016,United States,Corporate,3.008,Office Supplies
7756,7756,7756,7756,7756,7756,17-11-2018,United States,Consumer,268.24,Office Supplies
7758,7758,7758,7758,7758,7758,13-11-2018,United States,Corporate,43.6,Technology
7760,7760,7760,7760,7760,7760,24-10-2017,United States,Corporate,15.552,Office Supplies
7761,7761,7761,7761,7761,7761,06-12-2015,United States,Consumer,42.208,Office Supplies
7762,7762,7762,7762,7762,7762,03-12-2018,United States,Consumer,10.368,Office Supplies
7763,7763,7763,7763,7763,7763,26-09-2018,United States,Home Office,2.224,Office Supplies
7764,7764,7764,7764,7764,7764,03-02-2016,United States,Consumer,74.52,Office Supplies
7765,7765,7765,7765,7765,7765,12-08-2018,United States,Corporate,17.52,Office Supplies
7768,7768,7768,7768,7768,7768,24-08-2016,United States,Consumer,7.152,Office Supplies
7769,7769,7769,7769,7769,7769,12-11-2018,United States,Consumer,26.72,Office Supplies
7770,7770,7770,7770,7770,7770,01-08-2017,United States,Corporate,1039.728,Technology
7772,7772,7772,7772,7772,7772,25-11-2017,United States,Consumer,456.588,Office Supplies
7775,7775,7775,7775,7775,7775,13-04-2017,United States,Consumer,6.12,Office Supplies
7776,7776,7776,7776,7776,7776,27-12-2015,United States,Home Office,10.98,Office Supplies
7780,7780,7780,7780,7780,7780,18-04-2017,United States,Consumer,203.92,Office Supplies
7782,7782,7782,7782,7782,7782,08-03-2016,United States,Consumer,8.568,Office Supplies
7783,7783,7783,7783,7783,7783,04-11-2017,United States,Corporate,45.248,Office Supplies
7786,7786,7786,7786,7786,7786,29-11-2015,United States,Consumer,25.06,Office Supplies
7787,7787,7787,7787,7787,7787,17-05-2017,United States,Consumer,2.89,Office Supplies
7791,7791,7791,7791,7791,7791,19-09-2018,United States,Home Office,4.842,Office Supplies
7792,7792,7792,7792,7792,7792,19-12-2017,United States,Corporate,1.8,Office Supplies
7793,7793,7793,7793,7793,7793,12-10-2018,United States,Corporate,39.984,Technology
7794,7794,7794,7794,7794,7794,12-12-2016,United States,Corporate,32.4,Office Supplies
7796,7796,7796,7796,7796,7796,12-07-2016,United States,Consumer,307.168,Technology
7797,7797,7797,7797,7797,7797,02-10-2016,United States,Corporate,26.9,Office Supplies
7798,7798,7798,7798,7798,7798,24-03-2018,United States,Corporate,47.01,Office Supplies
7801,7801,7801,7801,7801,7801,01-06-2018,United States,Consumer,324.744,Office Supplies
7802,7802,7802,7802,7802,7802,24-03-2015,United States,Consumer,40.48,Furniture
7803,7803,7803,7803,7803,7803,22-09-2016,United States,Home Office,12,Office Supplies
7808,7808,7808,7808,7808,7808,08-01-2017,United States,Consumer,30.828,Office Supplies
7811,7811,7811,7811,7811,7811,14-02-2017,United States,Consumer,4.77,Office Supplies
7815,7815,7815,7815,7815,7815,08-06-2018,United States,Home Office,1497.666,Furniture
7817,7817,7817,7817,7817,7817,21-10-2017,United States,Home Office,113.22,Office Supplies
7820,7820,7820,7820,7820,7820,26-01-2018,United States,Consumer,11.84,Office Supplies
7821,7821,7821,7821,7821,7821,08-12-2018,United States,Home Office,592.74,Office Supplies
7822,7822,7822,7822,7822,7822,21-10-2017,United States,Consumer,111.672,Office Supplies
7823,7823,7823,7823,7823,7823,26-08-2015,United States,Home Office,8.64,Office Supplies
7825,7825,7825,7825,7825,7825,16-05-2015,United States,Corporate,232.88,Furniture
7826,7826,7826,7826,7826,7826,03-02-2016,United States,Corporate,90.882,Furniture
7827,7827,7827,7827,7827,7827,31-10-2018,United States,Corporate,508.768,Technology
7829,7829,7829,7829,7829,7829,26-04-2016,United States,Corporate,63.936,Furniture
7833,7833,7833,7833,7833,7833,09-05-2017,United States,Consumer,19.136,Technology
7834,7834,7834,7834,7834,7834,24-01-2016,United States,Home Office,13.12,Office Supplies
7835,7835,7835,7835,7835,7835,13-04-2016,United States,Consumer,241.568,Furniture
7837,7837,7837,7837,7837,7837,25-09-2016,United States,Corporate,307.136,Furniture
7840,7840,7840,7840,7840,7840,28-03-2015,United States,Consumer,6.12,Office Supplies
7842,7842,7842,7842,7842,7842,17-07-2017,United States,Consumer,45.96,Office Supplies
7843,7843,7843,7843,7843,7843,19-04-2015,United States,Consumer,58.05,Office Supplies
7845,7845,7845,7845,7845,7845,21-07-2018,United States,Consumer,124.404,Furniture
7846,7846,7846,7846,7846,7846,27-09-2016,United States,Consumer,154.9,Office Supplies
7848,7848,7848,7848,7848,7848,27-02-2017,United States,Consumer,16.192,Furniture
7849,7849,7849,7849,7849,7849,02-05-2017,United States,Consumer,18.936,Office Supplies
7852,7852,7852,7852,7852,7852,09-12-2015,United States,Corporate,8.448,Office Supplies
7854,7854,7854,7854,7854,7854,25-12-2016,United States,Home Office,9.96,Office Supplies
7855,7855,7855,7855,7855,7855,07-12-2018,United States,Consumer,320.64,Office Supplies
7857,7857,7857,7857,7857,7857,30-05-2015,United States,Corporate,25.584,Office Supplies
7861,7861,7861,7861,7861,7861,02-03-2018,United States,Consumer,18.528,Office Supplies
7862,7862,7862,7862,7862,7862,12-10-2016,United States,Consumer,17.9,Technology
7864,7864,7864,7864,7864,7864,14-07-2016,United States,Consumer,272.736,Office Supplies
7868,7868,7868,7868,7868,7868,19-11-2015,United States,Home Office,166.44,Office Supplies
7869,7869,7869,7869,7869,7869,27-05-2017,United States,Consumer,13.38,Office Supplies
7870,7870,7870,7870,7870,7870,03-07-2018,United States,Consumer,24,Technology
7871,7871,7871,7871,7871,7871,25-09-2018,United States,Corporate,24.448,Office Supplies
7872,7872,7872,7872,7872,7872,03-10-2017,United States,Home Office,6.16,Office Supplies
7876,7876,7876,7876,7876,7876,09-09-2018,United States,Corporate,31.104,Office Supplies
7878,7878,7878,7878,7878,7878,12-03-2016,United States,Consumer,5.04,Office Supplies
7879,7879,7879,7879,7879,7879,29-11-2017,United States,Home Office,242.176,Furniture
7880,7880,7880,7880,7880,7880,14-06-2017,United States,Corporate,337.176,Furniture
7881,7881,7881,7881,7881,7881,03-12-2018,United States,Consumer,13.344,Office Supplies
7889,7889,7889,7889,7889,7889,16-08-2017,United States,Consumer,32.4,Office Supplies
7890,7890,7890,7890,7890,7890,25-12-2017,United States,Consumer,19.89,Office Supplies
7894,7894,7894,7894,7894,7894,23-07-2018,United States,Home Office,13.92,Office Supplies
7895,7895,7895,7895,7895,7895,21-06-2018,United States,Home Office,82.4,Office Supplies
7898,7898,7898,7898,7898,7898,13-08-2018,United States,Consumer,272.048,Office Supplies
7905,7905,7905,7905,7905,7905,07-11-2016,United States,Consumer,76.64,Office Supplies
7906,7906,7906,7906,7906,7906,15-10-2016,United States,Home Office,4.464,Office Supplies
7908,7908,7908,7908,7908,7908,30-07-2017,United States,Corporate,715.64,Office Supplies
7909,7909,7909,7909,7909,7909,03-12-2017,United States,Consumer,268.704,Furniture
7913,7913,7913,7913,7913,7913,28-04-2017,United States,Consumer,30.344,Furniture
7914,7914,7914,7914,7914,7914,25-08-2018,United States,Consumer,25.696,Office Supplies
7915,7915,7915,7915,7915,7915,17-06-2018,United States,Home Office,3404.5,Technology
7917,7917,7917,7917,7917,7917,20-11-2016,United States,Home Office,344.372,Furniture
7918,7918,7918,7918,7918,7918,04-09-2018,United States,Home Office,30.384,Office Supplies
7919,7919,7919,7919,7919,7919,04-07-2016,United States,Home Office,22.848,Office Supplies
7920,7920,7920,7920,7920,7920,15-09-2018,United States,Home Office,38.62,Office Supplies
7922,7922,7922,7922,7922,7922,13-03-2018,United States,Consumer,174.3,Office Supplies
7923,7923,7923,7923,7923,7923,24-09-2018,United States,Home Office,383.96,Technology
7925,7925,7925,7925,7925,7925,13-08-2017,United States,Consumer,22.32,Office Supplies
7927,7927,7927,7927,7927,7927,20-11-2018,United States,Corporate,2.97,Technology
7930,7930,7930,7930,7930,7930,25-07-2018,United States,Home Office,298.116,Furniture
7931,7931,7931,7931,7931,7931,25-03-2017,United States,Corporate,59.52,Office Supplies
7932,7932,7932,7932,7932,7932,15-07-2017,United States,Corporate,230.28,Furniture
7934,7934,7934,7934,7934,7934,17-08-2018,United States,Corporate,23.36,Office Supplies
7941,7941,7941,7941,7941,7941,14-12-2017,United States,Corporate,81.424,Furniture
7943,7943,7943,7943,7943,7943,25-12-2018,United States,Consumer,39.582,Office Supplies
7948,7948,7948,7948,7948,7948,01-03-2015,United States,Consumer,18.84,Office Supplies
7952,7952,7952,7952,7952,7952,19-11-2016,United States,Consumer,5.984,Office Supplies
7954,7954,7954,7954,7954,7954,01-04-2015,United States,Corporate,66.96,Office Supplies
7956,7956,7956,7956,7956,7956,05-10-2018,United States,Corporate,435.168,Furniture
7962,7962,7962,7962,7962,7962,18-11-2018,United States,Corporate,81.36,Office Supplies
7967,7967,7967,7967,7967,7967,23-03-2016,United States,Corporate,33.36,Office Supplies
7968,7968,7968,7968,7968,7968,10-10-2017,United States,Corporate,90.882,Furniture
7971,7971,7971,7971,7971,7971,16-08-2016,United States,Corporate,519.792,Technology
7978,7978,7978,7978,7978,7978,31-05-2015,United States,Consumer,659.97,Technology
7980,7980,7980,7980,7980,7980,27-08-2016,United States,Home Office,5.104,Office Supplies
7981,7981,7981,7981,7981,7981,03-01-2015,United States,Consumer,16.448,Office Supplies
7982,7982,7982,7982,7982,7982,10-09-2015,United States,Consumer,81.92,Office Supplies
7984,7984,7984,7984,7984,7984,22-01-2018,United States,Corporate,15.12,Office Supplies
7986,7986,7986,7986,7986,7986,21-04-2017,United States,Consumer,8.32,Office Supplies
7987,7987,7987,7987,7987,7987,20-07-2017,United States,Consumer,89.95,Technology
7988,7988,7988,7988,7988,7988,23-08-2017,United States,Home Office,25.2,Office Supplies
7992,7992,7992,7992,7992,7992,14-06-2017,United States,Consumer,39.936,Office Supplies
7994,7994,7994,7994,7994,7994,20-11-2016,United States,Consumer,4.896,Office Supplies
7997,7997,7997,7997,7997,7997,03-11-2018,United States,Home Office,199.75,Technology
7999,7999,7999,7999,7999,7999,04-05-2015,United States,Corporate,12.18,Furniture
8001,8001,8001,8001,8001,8001,08-11-2016,United States,Consumer,263.96,Technology
8002,8002,8002,8002,8002,8002,12-12-2016,United States,Consumer,299.94,Technology
8004,8004,8004,8004,8004,8004,01-12-2015,United States,Consumer,271.9,Technology
8007,8007,8007,8007,8007,8007,07-10-2017,United States,Consumer,93.36,Office Supplies
8008,8008,8008,8008,8008,8008,17-11-2016,United States,Consumer,541.24,Office Supplies
8011,8011,8011,8011,8011,8011,17-03-2015,United States,Corporate,126.624,Office Supplies
8012,8012,8012,8012,8012,8012,20-06-2016,United States,Consumer,125.944,Technology
8013,8013,8013,8013,8013,8013,25-05-2018,United States,Consumer,663.92,Office Supplies
8017,8017,8017,8017,8017,8017,09-09-2015,United States,Home Office,60.672,Furniture
8019,8019,8019,8019,8019,8019,17-10-2018,United States,Corporate,52.792,Technology
8020,8020,8020,8020,8020,8020,02-11-2018,United States,Consumer,83.9,Office Supplies
8022,8022,8022,8022,8022,8022,21-07-2015,United States,Corporate,4.992,Office Supplies
8026,8026,8026,8026,8026,8026,11-09-2016,United States,Corporate,210.68,Furniture
8030,8030,8030,8030,8030,8030,21-10-2017,United States,Consumer,106.08,Technology
8031,8031,8031,8031,8031,8031,07-01-2017,United States,Consumer,23.076,Furniture
8033,8033,8033,8033,8033,8033,25-06-2016,United States,Consumer,47.952,Office Supplies
8037,8037,8037,8037,8037,8037,20-09-2016,United States,Consumer,37.68,Office Supplies
8038,8038,8038,8038,8038,8038,10-07-2018,United States,Corporate,41.91,Office Supplies
8039,8039,8039,8039,8039,8039,30-06-2018,United States,Consumer,435.999,Furniture
8040,8040,8040,8040,8040,8040,21-08-2018,United States,Corporate,388.704,Furniture
8043,8043,8043,8043,8043,8043,11-03-2018,United States,Home Office,63.88,Technology
8045,8045,8045,8045,8045,8045,15-09-2018,United States,Consumer,295.056,Office Supplies
8046,8046,8046,8046,8046,8046,20-09-2017,United States,Consumer,393.25,Office Supplies
8047,8047,8047,8047,8047,8047,15-12-2017,United States,Consumer,2.214,Office Supplies
8048,8048,8048,8048,8048,8048,03-11-2018,United States,Consumer,16.272,Office Supplies
8049,8049,8049,8049,8049,8049,03-07-2017,United States,Corporate,706.86,Office Supplies
8050,8050,8050,8050,8050,8050,26-09-2015,United States,Corporate,5.97,Office Supplies
8053,8053,8053,8053,8053,8053,14-07-2015,United States,Corporate,17.94,Office Supplies
8054,8054,8054,8054,8054,8054,28-09-2018,United States,Corporate,2.655,Office Supplies
8055,8055,8055,8055,8055,8055,28-08-2016,United States,Consumer,892.35,Office Supplies
8061,8061,8061,8061,8061,8061,20-09-2016,United States,Corporate,61.4,Office Supplies
8063,8063,8063,8063,8063,8063,07-11-2017,United States,Consumer,263.96,Technology
8068,8068,8068,8068,8068,8068,20-10-2016,United States,Corporate,239.97,Technology
8070,8070,8070,8070,8070,8070,01-01-2018,United States,Consumer,454.56,Office Supplies
8077,8077,8077,8077,8077,8077,23-06-2016,United States,Corporate,27.42,Furniture
8080,8080,8080,8080,8080,8080,22-11-2017,United States,Home Office,134.272,Office Supplies
8081,8081,8081,8081,8081,8081,26-10-2016,United States,Corporate,146.544,Office Supplies
8086,8086,8086,8086,8086,8086,20-10-2017,United States,Home Office,61.1,Furniture
8087,8087,8087,8087,8087,8087,28-04-2018,United States,Consumer,28.08,Office Supplies
8088,8088,8088,8088,8088,8088,29-09-2017,United States,Corporate,10.496,Office Supplies
8089,8089,8089,8089,8089,8089,10-07-2016,United States,Consumer,39.92,Office Supplies
8090,8090,8090,8090,8090,8090,07-08-2016,United States,Corporate,77.58,Office Supplies
8091,8091,8091,8091,8091,8091,07-12-2015,United States,Home Office,269.36,Office Supplies
8092,8092,8092,8092,8092,8092,10-12-2016,United States,Consumer,5.76,Office Supplies
8093,8093,8093,8093,8093,8093,08-11-2018,United States,Home Office,109.9,Office Supplies
8094,8094,8094,8094,8094,8094,27-07-2018,United States,Consumer,23.88,Furniture
8098,8098,8098,8098,8098,8098,28-12-2018,United States,Consumer,118.25,Office Supplies
8100,8100,8100,8100,8100,8100,10-03-2017,United States,Home Office,26.85,Technology
8102,8102,8102,8102,8102,8102,22-05-2016,United States,Consumer,8.26,Office Supplies
8106,8106,8106,8106,8106,8106,17-02-2018,United States,Home Office,89.0664,Furniture
8109,8109,8109,8109,8109,8109,08-12-2018,United States,Consumer,215.544,Furniture
8110,8110,8110,8110,8110,8110,18-11-2018,United States,Consumer,55.584,Office Supplies
8112,8112,8112,8112,8112,8112,01-12-2017,United States,Consumer,248.43,Furniture
8115,8115,8115,8115,8115,8115,03-10-2018,United States,Corporate,20.64,Office Supplies
8116,8116,8116,8116,8116,8116,29-08-2018,United States,Corporate,148.02,Furniture
8117,8117,8117,8117,8117,8117,24-11-2018,United States,Corporate,33.29,Office Supplies
